ParkName,ParkCode,LocationID,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,ChannelTypeDescr,tbl_TransectSpacingInterval_Season,ChannelTypeSampledLength_m,NumberOfTransects,TransectSpacingInterval_m
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT11,Tributary,,Chilton Creek,Chilton,Carter,930,CURRT11,150,10.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct05,2007,10/5/2007 0:00:00,10/5/2007 0:00:00,,main,The channel that contains the majority of flow,2007,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT12,Tributary,Rogers Creek; Reach begins at 2nd riffle upstream of confluence with small trib.,Rogers Creek,Rogers,Carter,950,CURRT12,150,47.00,OZARRMFISH2010Oct05,2010,10/5/2010 0:00:00,10/6/2010 0:00:00,OZARRMFish2010Oct05,2010,10/5/2010 0:00:00,10/5/2010 0:00:00,No ending measurements taken for Core 5.,main,The channel that contains the majority of flow,2010,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT13,Tributary,Lower end of reach begins upstream of small cabin - Mill Creek,Mill Creek,Mill,Carter,685,CURRT13,150,62.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,10/2/2006 0:00:00,,main,The channel that contains the majority of flow,2006,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Sep25,2012,9/25/2012 0:00:00,10/4/2012 0:00:00,,backwater_main,Backwater habitat off of the main channel,2012,91,3,45.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Sep25,2012,9/25/2012 0:00:00,10/4/2012 0:00:00,,main,The channel that contains the majority of flow,2012,500,11,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Sep25,2014,9/25/2014 0:00:00,9/25/2014 0:00:00,,backwater_main,Backwater habitat off of the main channel,2014,81,3,40.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Sep25,2014,9/25/2014 0:00:00,9/25/2014 0:00:00,,main,The channel that contains the majority of flow,2014,500,11,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep20,2016,9/20/2016 0:00:00,9/21/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,500,11,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep20,2016,9/20/2016 0:00:00,9/21/2016 0:00:00,,Backwater_main,Backwater habitat off of the main channel,2016,100,3,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Sep21,2018,9/21/2018 0:00:00,9/21/2018 0:00:00,,backwater_main,Backwater habitat off of the main channel,2018,100,3,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Sep21,2018,9/21/2018 0:00:00,9/21/2018 0:00:00,,main,The channel that contains the majority of flow,2018,500,11,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep08,2022,9/8/2022 0:00:00,9/8/2022 0:00:00,Awesome Day.,main,The channel that contains the majority of flow,2022,500,11,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep08,2022,9/8/2022 0:00:00,9/8/2022 0:00:00,Awesome Day.,backwater_main,Backwater habitat off of the main channel,2022,100,3,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Sep24,2012,9/24/2012 0:00:00,9/25/2012 0:00:00,,main,The channel that contains the majority of flow,2012,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,9/19/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,150,8,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,9/19/2016 0:00:00,,backwater_main,Backwater habitat off of the main channel,2016,80,3,40.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct07,2014,10/7/2014 0:00:00,10/7/2014 0:00:00,,main,The channel that contains the majority of flow,2014,310,11,31.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Oct03,2018,10/3/2018 0:00:00,10/3/2018 0:00:00,,main,The channel that contains the majority of flow,2018,290,11,29.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep22,2022,9/22/2022 0:00:00,9/22/2022 0:00:00,,main,The channel that contains the majority of flow,2022,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT18,2006,10/18/2006 0:00:00,10/26/2006 0:00:00,,main,The channel that contains the majority of flow,2006,400,11,40.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct04,2007,10/4/2007 0:00:00,10/4/2007 0:00:00,,main,The channel that contains the majority of flow,2007,360,10,40.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct08,2008,10/8/2008 0:00:00,10/8/2008 0:00:00,Lots of deposited gravel/sand in reach due to floods in Sept.  Portions of bluff pool filled in with gravel.,main,The channel that contains the majority of flow,2008,360,9,36.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct14,2009,10/14/2009 0:00:00,10/14/2009 0:00:00,Water up about 1/2 foot from previous years. Rained previous Friday (10/9/09) - Jacks Fork came up ~ 4 feet at Hwy 17 bridge,main,The channel that contains the majority of flow,2009,360,11,36.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct02,2012,10/2/2012 0:00:00,10/2/2012 0:00:00,,main,The channel that contains the majority of flow,2012,360,11,36.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct02,2014,10/2/2014 0:00:00,10/2/2014 0:00:00,,main,The channel that contains the majority of flow,2014,360,9,36.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep27,2016,9/27/2016 0:00:00,9/27/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,290,11,29.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Sep25,2018,9/25/2018 0:00:00,9/25/2018 0:00:00,,main,The channel that contains the majority of flow,2018,360,10,36.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM01,Mainstem,Stretch ends at a riffle above a trib. 1st riffle above confluence skipped. Reach lower end at middle of riffle/run - staked  on river right. Upper end at middle of pool along a bluff - staked on left,Jack's Fork,,Shannon,105,JACKM01,290,482.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Aug31,2022,8/31/2022 0:00:00,8/31/2022 0:00:00,Did not take Ending measurement readings for Core 5 at JACKM01.,main,The channel that contains the majority of flow,2022,290,11,29.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT19,2006,10/19/2006 0:00:00,11/1/2006 0:00:00,,main,The channel that contains the majority of flow,2006,286,11,28.60
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT19,2006,10/19/2006 0:00:00,11/1/2006 0:00:00,,backwater_main,Backwater habitat off of the main channel,2006,79,6,15.80
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct02,2007,10/2/2007 0:00:00,10/2/2007 0:00:00,,main,The channel that contains the majority of flow,2007,286,8,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct02,2007,10/2/2007 0:00:00,10/2/2007 0:00:00,,backwater_main,Backwater habitat off of the main channel,2007,31,3,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct10,2008,10/10/2008 0:00:00,10/10/2008 0:00:00,,main,The channel that contains the majority of flow,2008,286,11,28.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct10,2008,10/10/2008 0:00:00,10/10/2008 0:00:00,,backwater_main,Backwater habitat off of the main channel,2008,67,3,33.60
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct14,2009,10/14/2009 0:00:00,10/14/2009 0:00:00,Water up about 1/2 foot from previous years. Rained previous Friday (10/9/09) - Jacks Fork came up ~ 4 feet at Hwy 17 bridge,main,The channel that contains the majority of flow,2009,286,11,28.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct14,2009,10/14/2009 0:00:00,10/14/2009 0:00:00,Water up about 1/2 foot from previous years. Rained previous Friday (10/9/09) - Jacks Fork came up ~ 4 feet at Hwy 17 bridge,backwater_main,Backwater habitat off of the main channel,2009,46,3,23.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct01,2012,10/1/2012 0:00:00,10/1/2012 0:00:00,,main,The channel that contains the majority of flow,2012,286,11,28.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct01,2012,10/1/2012 0:00:00,10/1/2012 0:00:00,,backwater_main,Backwater habitat off of the main channel,2012,77,3,38.30
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct03,2014,10/3/2014 0:00:00,10/3/2014 0:00:00,,main,The channel that contains the majority of flow,2014,286,11,28.60
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct03,2014,10/3/2014 0:00:00,10/3/2014 0:00:00,,side channel,The channel that contains the lesser amount of flow,2014,286,6,28.60
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM02,Mainstem,Stretch bndry at access road (HWY M). Reach lower end at 2nd riffle above stretch bndry. Lower end staked/flagged on river right. Upper end downstream of riffle - flagged on river right.,Jack's Fork,,Shannon,114,JACKM02,286,597.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep27,2016,9/27/2016 0:00:00,9/27/2016 0:00:00,,Side channel,The channel that contains the lesser amount of flow,2016,286,5,28.60
