ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,Pct_CloudCover,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul24,7/24/2018 0:00:00,7/24/2018 0:00:00,,0,Calm,None,N/A,0,unknown,,Only 1 backpack shocker used to sample rather than 2 in tantum as used in past sampling of reach.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSprngs2021Aug03,2021,8/3/2021 0:00:00,8/6/2021 0:00:00,OZRSSprngs2021Aug03,8/3/2021 0:00:00,8/4/2021 0:00:00,,20,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul21,7/21/2008 0:00:00,7/22/2008 0:00:00,,100,Calm,None,N/A,0,unknown,Scattered showers forecasted,Vegetation made it difficult to see some fish- fish got caught in veg.  Deep pool/run difficult to sample. soft sediment on river left made it difficult to get all the way to the bank.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul26,7/26/2011 0:00:00,7/27/2011 0:00:00,,0,Light,None,N/A,0,unknown,,Difficult sampling on River Left due to mucky substrate and deep pools; Dual backpacks used.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul29,7/29/2014 0:00:00,7/30/2014 0:00:00,,100,Calm,None,N/A,0,unknown,,Both backpack shockers quit working; only half of reach sampled
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul26,7/26/2017 0:00:00,7/26/2017 0:00:00,,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,05,Spring,,Round Spring,,Shannon,,OZARSPRROU,240,,OZRSSprngs2023Aug01,2023,8/1/2023 0:00:00,8/2/2023 0:00:00,OZRSSprngs2023Aug01,8/1/2023 0:00:00,8/1/2023 0:00:00,Round Spring transects were spaced every 30 m instead of 24 m due to incorrect reach length in database table. Extra 60 m were sampled at Round Spring due to this error,100,Calm,Rain,Moderate,0,unknown,Rained first half of the day.,Transects were spaced every 30m instead of 24m due to incorrect reach length in database. Ean extra 60m were sampled due to this error.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul25,7/25/2007 0:00:00,7/25/2007 0:00:00,,30,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul28,7/28/2010 0:00:00,7/28/2010 0:00:00,,25,Calm,None,N/A,0,unknown,,Deep and fast water in center of spring run - difficult to sample.  Callitriche and Elodea present in reach.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Sep04,9/4/2013 0:00:00,9/4/2013 0:00:00,,0,Calm,None,N/A,0,unknown,,Could not measure discharge due to flow being too high.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul27,7/27/2016 0:00:00,7/27/2016 0:00:00,,20,Calm,None,N/A,0,unknown,Rained previous 2 days,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Sep05,9/5/2019 0:00:00,9/5/2019 0:00:00,,0,Calm,None,N/A,0,unknown,,Water was slightly cloudy. could see 3 ft into water. DO probe did not calibrate properly-no readings taken.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,06,Spring,,Welch Spring,,Shannon,,OZARSPRWEL,36,,OZRSSprngs2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSprngs2022Aug03,8/3/2022 0:00:00,8/3/2022 0:00:00,Water normal level. Some cloudiness to the water but could see bottom.,0,Light,None,N/A,0,unknown,,Water normal level. Some cloudiness to the water but could see the bottom.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Aug16,8/16/2013 0:00:00,8/16/2013 0:00:00,,95,Calm,None,N/A,0,unknown,,Phillips was high previous week due to rain; fish near margins and cover.  Found Cardamine bulbosa in stream channel at transect 11.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul25,7/25/2016 0:00:00,7/26/2016 0:00:00,,40,Calm,None,N/A,0,unknown,Rained day before,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Jul29,7/29/2019 0:00:00,7/30/2019 0:00:00,,20,Calm,None,N/A,0,unknown,,Water levels slightly higher (3 inches) than in the past
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,07,Spring,,Phillips Spring,,Carter,,OZARSPRPHI,150,,OZRSSprngs2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSprngs2022Jul28,7/28/2022 0:00:00,7/28/2022 0:00:00,,100,Calm,Rain,Light,0,unknown,,
Pea Ridge National Military Park,PERI,PERIStfish01,01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2009May01,2009,5/1/2009 0:00:00,5/1/2009 0:00:00,PERIStfish2009May01,5/1/2009 0:00:00,5/1/2009 0:00:00,,100,Calm,Rain,Moderate,0,unknown,Some thunder,water was clear; good visability
Pea Ridge National Military Park,PERI,PERIStfish01,01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2012May02,2012,5/2/2012 0:00:00,5/2/2012 0:00:00,PERIStfish2012May02,5/2/2012 0:00:00,5/2/2012 0:00:00,,10,Moderate,None,N/A,0,unknown,,Pratt Creek low; rained ~1.5 inches on Monday 4/30/12
Pea Ridge National Military Park,PERI,PERIStfish01,01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2015May12,2015,5/12/2015 0:00:00,5/12/2015 0:00:00,PERIStfish2015May12,5/12/2015 0:00:00,5/12/2015 0:00:00,,25,Calm,None,N/A,0,unknown,,water slightly turbid due to weekend rains
Pea Ridge National Military Park,PERI,PERIStfish01,01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2018May10,2018,5/10/2018 0:00:00,5/10/2018 0:00:00,PERIStfish2018May10,5/10/2018 0:00:00,5/10/2018 0:00:00,,100,Calm,None,N/A,0,unknown,Rained earlier in the day,
Pea Ridge National Military Park,PERI,PERIStfish01,01,Mainstem,Pratt Creek. Reach is below tour road.  Upper boundry is 20m downstream of tour road.,Pratt Creek,,Benton,,PERILOW01,150,,PERIStfish2021May06,2021,5/6/2021 0:00:00,5/6/2021 0:00:00,PERIStfish2021May06,5/6/2021 0:00:00,5/6/2021 0:00:00,High flow event week prior. Debris about 4 feet up on bank. Fish community seems comparable to previous years.,0,Light,None,N/A,0,unknown,,High flow event week prior to sampling. Debris ~ 4ft up on bank. Fish community data seems comparable to previous years.
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep12,9/12/2001 0:00:00,9/12/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Sand shiners had red and black paracites ( most every fish)
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,9/17/2002 0:00:00,9/17/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,Most of the grasses are non-native. right bank maybe recorded as a category 4 habitat.
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,9/4/2003 0:00:00,9/4/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,PIPEShiner2004Sep16,9/16/2004 0:00:00,9/16/2004 0:00:00,,-999,Unknown,Unknown,Unknown,0,high flow,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,PIPEShiner2005Sep20,9/20/2005 0:00:00,9/20/2005 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,In pool 1 all fish were dead when the seine was pulled up.
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/30/2006 0:00:00,PIPEShiner2006Aug30,8/30/2006 0:00:00,8/30/2006 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEShiner2007Aug28,8/28/2007 0:00:00,8/28/2007 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,raining,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,PIPEShiner2008Aug26,8/26/2008 0:00:00,8/26/2008 0:00:00,,-999,Unknown,Unknown,Unknown,-1,flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2009Aug24,2009,8/24/2009 0:00:00,8/25/2009 0:00:00,PIPEShiner2009Aug25,8/25/2009 0:00:00,8/25/2009 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEShiner2010Aug31,8/31/2010 0:00:00,8/31/2010 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,Rained ~ 1.34 inches previous evening; water level up about 1/2 foot and turbid - about 5-6 inch visibility. NO FISH COLLECTED AT SITE 2
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/14/2013 0:00:00,PIPEShiner2013Sep13,9/13/2013 0:00:00,9/13/2013 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,Water levels low; sampling effective.
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,PIPEShiner2016Sep10,9/10/2016 0:00:00,9/10/2016 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEShiner2021Aug26,8/26/2021 0:00:00,8/26/2021 0:00:00,Rained night before sampled fish. Stream up about 12 inches and turbid.,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,Rained in the morning. About ~1 1/2 inches; stream up ~6 inches and turbid.
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEShiner2022Aug18,8/18/2022 0:00:00,8/18/2022 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Pipestone National Monument,PIPE,PIPEShiner01above,1,mainstem,,Pipestone Creek - Above falls,,Pipestone,,PIPEABV01,,,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,PIPEShiner2023Aug29,8/29/2023 0:00:00,8/29/2023 0:00:00,Above the Falls - a lot of filamentous algae present; difficult to get fish our of seine and in bucket. Lower site- pools had aquatic veg in center of channel. difficult to get fish out of seine.,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,A lot of filamentous algae present. Difficult to get fish out tof seine and into the bucket
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep11,9/11/2001 0:00:00,9/11/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Streambank is dominated by Reed Canary Grass.  Large boulders and cobble prevented from effective sampling.
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,9/17/2002 0:00:00,9/17/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Northern pike was pools 2 and 3.
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,9/4/2003 0:00:00,9/4/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Picture 5-8 of Topeka Shiner 35 mm camera; Kate.  Picture 9 Black Bullhead; 10 White Sucker; 11 Green Sunfish; 12 sampling; 13.14 Male Topeka Shiner; 15 Sand Shiner; 16.17 Johnny Darter.
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2004Sep16,2004,9/16/2004 0:00:00,9/16/2004 0:00:00,PIPEShiner2004Sep16,9/16/2004 0:00:00,9/16/2004 0:00:00,,-999,Unknown,Unknown,Unknown,0,high flow,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2005Sep20,2005,9/20/2005 0:00:00,9/20/2005 0:00:00,PIPEShiner2005Sep20,9/20/2005 0:00:00,9/20/2005 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2006Aug29,2006,8/29/2006 0:00:00,8/30/2006 0:00:00,PIPEShiner2006Aug29,8/29/2006 0:00:00,8/29/2006 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2007Aug28,2007,8/28/2007 0:00:00,8/28/2007 0:00:00,PIPEShiner2007Aug28,8/28/2007 0:00:00,8/28/2007 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,raining,sampling very effective at site 1 due to soft sediment; difficult to seine run habitat due to large cobble
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2008Aug26,2008,8/26/2008 0:00:00,8/26/2008 0:00:00,PIPEShiner2008Aug26,8/26/2008 0:00:00,8/26/2008 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2009Aug24,2009,8/24/2009 0:00:00,8/25/2009 0:00:00,PIPEShiner2009Aug25,8/25/2009 0:00:00,8/25/2009 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2010Aug31,2010,8/31/2010 0:00:00,8/31/2010 0:00:00,PIPEShiner2010Aug31,8/31/2010 0:00:00,8/31/2010 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,Rained ~ 1.34 inches previous evening; water up about 1/2 foot and turbid ~ 5-6 inch visibility
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2011Aug31,2011,8/31/2011 0:00:00,8/31/2011 0:00:00,PIPEShiner2011Aug31,8/31/2011 0:00:00,8/31/2011 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,High water levels this spring and early summer. Some side channels still had flowing water. No Topeka shiners caught during seining. Used electrofishing on site #3 (pool) and site #5 (run) to collect 
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2012Aug22,2012,8/22/2012 0:00:00,8/22/2012 0:00:00,PIPEShiner2012Aug22,8/22/2012 0:00:00,8/22/2012 0:00:00,,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2013Sep13,2013,9/13/2013 0:00:00,9/14/2013 0:00:00,PIPEShiner2013Sep14,9/14/2013 0:00:00,9/14/2013 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,The weather was also raining.
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2015Sep12,2015,9/12/2015 0:00:00,9/12/2015 0:00:00,PIPEShiner2015Sep12,9/12/2015 0:00:00,9/12/2015 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,pictures taken by SDSU students and faculty
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2016Sep10,2016,9/10/2016 0:00:00,9/10/2016 0:00:00,PIPEShiner2016Sep10,9/10/2016 0:00:00,9/10/2016 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2021Aug26,2021,8/26/2021 0:00:00,8/26/2021 0:00:00,PIPEShiner2021Aug26,8/26/2021 0:00:00,8/26/2021 0:00:00,Rained night before sampled fish. Stream up about 12 inches and turbid.,-999,Unknown,Unknown,Unknown,0,flow between pools,raining,Rained 2 hours before sampling. Water levels rose ~ 6 inches from previous day. Water turbid - could not see stream bottom. Also cloudy.
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2022Aug18,2022,8/18/2022 0:00:00,8/18/2022 0:00:00,PIPEShiner2022Aug18,8/18/2022 0:00:00,8/18/2022 0:00:00,,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Pipestone National Monument,PIPE,PIPEShiner01lower,1,mainstem,,Pipestone Creek - Lower,,Pipestone,,PIPELOW01,,,PIPEShiner2023Aug29,2023,8/29/2023 0:00:00,8/29/2023 0:00:00,PIPEShiner2023Aug29,8/29/2023 0:00:00,8/29/2023 0:00:00,Above the Falls - a lot of filamentous algae present; difficult to get fish our of seine and in bucket. Lower site- pools had aquatic veg in center of channel. difficult to get fish out of seine.,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,Pool had aquatic vegetation in center of channel making it difficult to get fish out of seine
Pipestone National Monument,PIPE,PIPEShiner01middl,1,mainstem,,Pipestone Creek - Middle,,Pipestone,,PIPEMID01,,,PIPEShiner2001Sep11,2001,9/11/2001 0:00:00,9/12/2001 0:00:00,PIPEShiner2001Sep11,9/11/2001 0:00:00,9/11/2001 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Northern Pike 0.6 M in length.  Large boulders and cobble prevented from effective sampling
Pipestone National Monument,PIPE,PIPEShiner01middl,1,mainstem,,Pipestone Creek - Middle,,Pipestone,,PIPEMID01,,,PIPEShiner2002Sep17,2002,9/17/2002 0:00:00,9/17/2002 0:00:00,PIPEShiner2002Sep17,9/17/2002 0:00:00,9/17/2002 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Lake appears lower than last year.  Northern pike escaped during siening in pool 5.
Pipestone National Monument,PIPE,PIPEShiner01middl,1,mainstem,,Pipestone Creek - Middle,,Pipestone,,PIPEMID01,,,PIPEShiner2003Sep02,2003,9/2/2003 0:00:00,9/5/2003 0:00:00,PIPEShiner2003Sep04,9/4/2003 0:00:00,9/4/2003 0:00:00,,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Middle site 2;  GPS data was collected 12 feet sw of stream; Middle site 3; 5 feet N of creek;  Middle 2B IGNORE!  Two runs with sein in pool 3
