ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,9,16.00,64,1.01,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,10,18.00,60,1.03,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,11,20.00,54,1.01,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,12,22.00,62,1.03,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,13,24.00,68,1.28,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,14,26.00,64,1.29,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,15,28.00,70,1.33,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,16,30.00,72,1.15,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,17,32.00,60,0.98,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,18,34.00,56,0.98,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,19,36.00,48,0.87,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,20,38.00,40,1.00,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,21,40.00,36,0.72,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,22,42.00,2,0.00,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,2,1.00,36,1.19,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,3,2.00,48,0.83,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,4,3.00,46,0.80,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,5,4.00,46,0.92,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,6,5.00,48,0.90,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,7,6.00,42,0.93,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,8,7.00,44,1.04,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,9,8.00,46,1.01,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,10,9.00,40,1.01,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,11,10.00,40,1.02,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,12,11.00,40,1.03,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,13,12.00,38,0.87,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,14,13.00,24,0.94,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,15,14.00,22,0.83,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,16,15.00,13,0.30,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,17,16.00,12,0.21,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,18,17.00,10,0.18,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,19,18.00,12,0.30,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,20,19.00,6,0.21,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,21,20.00,4,0.07,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,22,21.00,2,0.00,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,10/12/2007 0:00:00,10/18/2007 0:00:00,,main,1,0.00,0,0.00,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,10/12/2007 0:00:00,10/18/2007 0:00:00,,main,2,2.00,58,0.99,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,10/12/2007 0:00:00,10/18/2007 0:00:00,,main,3,4.00,48,0.80,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,10/12/2007 0:00:00,10/18/2007 0:00:00,,main,4,6.00,50,1.06,,metric
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,10/12/2007 0:00:00,10/18/2007 0:00:00,,main,5,8.00,52,0.91,,metric
