Plot,SubPlot,EventDate,Height,Vegetation,Count
TAPR159,3,May 25 2004,0 - 1 m,Deciduous,1
TAPR159,3,May 25 2004,0 - 1 m,Herbaceous,1
TAPR159,3,May 25 2004,1 - 2 m,Deciduous,1
TAPR159,3,May 30 2002,0 - 1 m,Deciduous,1
TAPR159,3,May 30 2002,0 - 1 m,Herbaceous,1
TAPR159,3,May 30 2002,3 - 4 m,Deciduous,1
TAPR159,3,May 30 2002,4 - 5 m,Deciduous,1
TAPR159,3,May 30 2002,5 - 6 m,Deciduous,1
TAPR159,3,May 30 2002,6 - 7 m,Deciduous,2
TAPR159,4,May 19 2005,2 - 3 m,Deciduous,1
TAPR159,4,May 19 2005,3 - 4 m,Deciduous,1
TAPR159,4,May 19 2005,4 - 5 m,Deciduous,1
TAPR159,4,May 19 2005,5 - 6 m,Deciduous,1
TAPR159,4,May 19 2005,6 - 7 m,Deciduous,1
TAPR159,4,May 20 2006,0 - 1 m,Herbaceous,2
TAPR159,4,May 20 2006,5 - 6 m,Deciduous,1
TAPR159,4,May 20 2006,7 - 7.5 m,Deciduous,2
TAPR159,4,May 25 2001,0 - 1 m,Herbaceous,1
TAPR159,4,May 25 2001,2 - 3 m,Deciduous,2
TAPR159,4,May 25 2001,3 - 4 m,Deciduous,2
TAPR159,4,May 25 2001,4 - 5 m,Deciduous,2
TAPR159,4,May 25 2001,5 - 6 m,Deciduous,2
TAPR159,4,May 25 2001,6 - 7 m,Deciduous,3
TAPR159,4,May 25 2004,0 - 1 m,Deciduous,1
TAPR159,4,May 25 2004,0 - 1 m,Herbaceous,2
TAPR159,4,May 25 2004,2 - 3 m,Deciduous,1
TAPR159,4,May 25 2004,3 - 4 m,Deciduous,1
TAPR159,4,May 25 2004,5 - 6 m,Deciduous,1
TAPR159,4,May 25 2004,6 - 7 m,Deciduous,1
TAPR159,4,May 30 2002,0 - 1 m,Herbaceous,2
TAPR159,4,May 30 2002,3 - 4 m,Deciduous,1
TAPR159,4,May 30 2002,4 - 5 m,Deciduous,1
TAPR16,1,Jun  3 2002,0 - 1 m,Herbaceous,1
TAPR16,1,Jun  5 2001,0 - 1 m,Herbaceous,3
TAPR16,1,May 19 2014,0 - 1 m,Herbaceous,4
TAPR16,1,May 21 2010,0 - 1 m,Herbaceous,3
TAPR16,1,May 25 2004,0 - 1 m,Herbaceous,3
TAPR16,1,May 26 2018,0 - 1 m,Herbaceous,4
TAPR16,2,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR16,2,Jun  5 2001,0 - 1 m,Herbaceous,4
TAPR16,2,May 25 2004,0 - 1 m,Herbaceous,4
TAPR16,3,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR16,3,Jun  5 2001,0 - 1 m,Herbaceous,3
TAPR16,3,May 25 2004,0 - 1 m,Herbaceous,4
TAPR16,4,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR16,4,Jun  5 2001,0 - 1 m,Herbaceous,2
TAPR16,4,May 25 2004,0 - 1 m,Herbaceous,4
TAPR160,1,Jun  4 2008,2 - 3 m,Deciduous,1
TAPR160,1,Jun  4 2008,6 - 7 m,Deciduous,2
TAPR160,1,Jun  4 2008,7 - 7.5 m,Deciduous,1
TAPR160,1,May 19 2005,3 - 4 m,Deciduous,1
TAPR160,1,May 19 2005,4 - 5 m,Deciduous,2
TAPR160,1,May 19 2005,5 - 6 m,Deciduous,1
TAPR160,1,May 19 2014,0 - 1 m,Deciduous,1
TAPR160,1,May 19 2014,2 - 3 m,Deciduous,1
TAPR160,1,May 19 2014,3 - 4 m,Deciduous,2
TAPR160,1,May 19 2014,4 - 5 m,Deciduous,2
TAPR160,1,May 19 2014,5 - 6 m,Deciduous,2
TAPR160,1,May 19 2014,6 - 7 m,Deciduous,2
TAPR160,1,May 19 2014,7 - 7.5 m,Deciduous,3
TAPR160,1,May 20 2006,2 - 3 m,Deciduous,2
TAPR160,1,May 20 2006,5 - 6 m,Deciduous,1
TAPR160,1,May 20 2006,6 - 7 m,Deciduous,2
TAPR160,1,May 21 2007,0 - 1 m,Deciduous,1
TAPR160,1,May 21 2007,1 - 2 m,Deciduous,1
TAPR160,1,May 21 2007,2 - 3 m,Deciduous,1
TAPR160,1,May 21 2007,3 - 4 m,Deciduous,1
TAPR160,1,May 21 2007,4 - 5 m,Deciduous,1
TAPR160,1,May 21 2007,5 - 6 m,Deciduous,1
TAPR160,1,May 21 2007,6 - 7 m,Deciduous,2
TAPR160,1,May 21 2007,7 - 7.5 m,Deciduous,3
TAPR160,1,May 22 2010,0 - 1 m,Deciduous,3
TAPR160,1,May 22 2010,3 - 4 m,Deciduous,2
TAPR160,1,May 22 2010,5 - 6 m,Deciduous,1
TAPR160,1,May 22 2010,6 - 7 m,Deciduous,3
TAPR160,1,May 22 2010,7 - 7.5 m,Deciduous,4
TAPR160,1,May 24 2001,0 - 1 m,Deciduous,1
TAPR160,1,May 24 2001,0 - 1 m,Herbaceous,2
TAPR160,1,May 24 2001,1 - 2 m,Deciduous,1
TAPR160,1,May 24 2001,2 - 3 m,Deciduous,2
TAPR160,1,May 24 2001,3 - 4 m,Deciduous,2
TAPR160,1,May 24 2001,5 - 6 m,Deciduous,1
TAPR160,1,May 24 2001,7 - 7.5 m,Deciduous,1
TAPR160,1,May 25 2004,1 - 2 m,Deciduous,1
TAPR160,1,May 25 2004,2 - 3 m,Deciduous,1
TAPR160,1,May 25 2004,3 - 4 m,Deciduous,1
TAPR160,1,May 25 2004,5 - 6 m,Deciduous,1
TAPR160,1,May 25 2004,6 - 7 m,Deciduous,1
TAPR160,1,May 25 2004,7 - 7.5 m,Deciduous,1
TAPR160,1,May 25 2018,0 - 1 m,Herbaceous,1
TAPR160,1,May 25 2018,3 - 4 m,Deciduous,1
TAPR160,1,May 25 2018,4 - 5 m,Deciduous,1
TAPR160,1,May 30 2002,0 - 1 m,Deciduous,2
TAPR160,1,May 30 2002,2 - 3 m,Deciduous,2
TAPR160,1,May 30 2002,3 - 4 m,Deciduous,1
TAPR160,1,May 30 2002,4 - 5 m,Deciduous,2
TAPR160,1,May 30 2002,5 - 6 m,Deciduous,1
TAPR160,1,May 30 2002,6 - 7 m,Deciduous,1
TAPR160,1,May 30 2002,7 - 7.5 m,Deciduous,1
TAPR160,2,May 19 2005,0 - 1 m,Herbaceous,3
TAPR160,2,May 19 2005,2 - 3 m,Deciduous,1
TAPR160,2,May 20 2006,0 - 1 m,Deciduous,1
TAPR160,2,May 20 2006,0 - 1 m,Herbaceous,3
TAPR160,2,May 20 2006,3 - 4 m,Deciduous,1
TAPR160,2,May 20 2006,4 - 5 m,Deciduous,1
TAPR160,2,May 20 2006,6 - 7 m,Deciduous,1
TAPR160,2,May 24 2001,0 - 1 m,Deciduous,1
TAPR160,2,May 24 2001,0 - 1 m,Herbaceous,4
TAPR160,2,May 24 2001,4 - 5 m,Deciduous,1
TAPR160,2,May 25 2004,0 - 1 m,Herbaceous,4
TAPR160,2,May 30 2002,0 - 1 m,Deciduous,1
TAPR160,2,May 30 2002,0 - 1 m,Herbaceous,1
TAPR160,2,May 30 2002,1 - 2 m,Deciduous,1
TAPR160,2,May 30 2002,2 - 3 m,Deciduous,1
TAPR160,2,May 30 2002,4 - 5 m,Deciduous,1
TAPR160,2,May 30 2002,6 - 7 m,Deciduous,1
TAPR160,3,May 19 2005,0 - 1 m,Herbaceous,3
TAPR160,3,May 19 2005,2 - 3 m,Deciduous,1
TAPR160,3,May 19 2005,3 - 4 m,Deciduous,1
TAPR160,3,May 19 2005,5 - 6 m,Deciduous,1
TAPR160,3,May 19 2005,6 - 7 m,Deciduous,1
TAPR160,3,May 19 2005,7 - 7.5 m,Deciduous,1
TAPR160,3,May 20 2006,0 - 1 m,Herbaceous,3
TAPR160,3,May 20 2006,2 - 3 m,Deciduous,2
TAPR160,3,May 20 2006,5 - 6 m,Deciduous,1
TAPR160,3,May 20 2006,6 - 7 m,Deciduous,1
TAPR160,3,May 20 2006,7 - 7.5 m,Deciduous,1
TAPR160,3,May 24 2001,0 - 1 m,Deciduous,3
TAPR160,3,May 24 2001,0 - 1 m,Herbaceous,2
TAPR160,3,May 24 2001,2 - 3 m,Deciduous,1
TAPR160,3,May 24 2001,4 - 5 m,Deciduous,1
TAPR160,3,May 24 2001,5 - 6 m,Deciduous,1
TAPR160,3,May 24 2001,7 - 7.5 m,Deciduous,1
TAPR160,3,May 25 2004,0 - 1 m,Deciduous,1
TAPR160,3,May 25 2004,0 - 1 m,Herbaceous,3
TAPR160,3,May 25 2004,2 - 3 m,Deciduous,1
TAPR160,3,May 25 2004,3 - 4 m,Deciduous,1
TAPR160,3,May 25 2004,4 - 5 m,Deciduous,2
TAPR160,3,May 25 2004,5 - 6 m,Deciduous,1
TAPR160,3,May 25 2004,6 - 7 m,Deciduous,4
TAPR160,3,May 25 2004,7 - 7.5 m,Deciduous,1
TAPR160,3,May 30 2002,0 - 1 m,Deciduous,1
TAPR160,3,May 30 2002,0 - 1 m,Herbaceous,3
TAPR160,3,May 30 2002,1 - 2 m,Deciduous,1
TAPR160,3,May 30 2002,6 - 7 m,Deciduous,1
TAPR160,3,May 30 2002,7 - 7.5 m,Deciduous,2
TAPR160,4,May 19 2005,0 - 1 m,Herbaceous,4
TAPR160,4,May 19 2005,4 - 5 m,Deciduous,1
TAPR160,4,May 19 2005,5 - 6 m,Deciduous,1
TAPR160,4,May 20 2006,0 - 1 m,Herbaceous,4
TAPR160,4,May 20 2006,1 - 2 m,Deciduous,1
TAPR160,4,May 20 2006,2 - 3 m,Deciduous,1
TAPR160,4,May 24 2001,0 - 1 m,Herbaceous,4
TAPR160,4,May 24 2001,4 - 5 m,Deciduous,1
TAPR160,4,May 25 2004,0 - 1 m,Deciduous,3
TAPR160,4,May 25 2004,7 - 7.5 m,Deciduous,2
TAPR160,4,May 30 2002,0 - 1 m,Herbaceous,3
TAPR161,1,Jun  4 2008,0 - 1 m,Herbaceous,2
TAPR161,1,Jun  4 2008,1 - 2 m,Deciduous,1
TAPR161,1,Jun  4 2008,2 - 3 m,Deciduous,1
TAPR161,1,Jun  4 2008,4 - 5 m,Deciduous,1
TAPR161,1,May 19 2005,0 - 1 m,Herbaceous,2
TAPR161,1,May 19 2005,2 - 3 m,Deciduous,1
TAPR161,1,May 20 2006,0 - 1 m,Herbaceous,2
TAPR161,1,May 20 2014,0 - 1 m,Deciduous,1
TAPR161,1,May 20 2014,0 - 1 m,Herbaceous,1
TAPR161,1,May 20 2014,1 - 2 m,Deciduous,1
TAPR161,1,May 20 2014,2 - 3 m,Deciduous,1
TAPR161,1,May 20 2014,3 - 4 m,Deciduous,1
TAPR161,1,May 20 2014,4 - 5 m,Deciduous,1
TAPR161,1,May 21 2007,0 - 1 m,Herbaceous,1
TAPR161,1,May 21 2007,1 - 2 m,Deciduous,1
TAPR161,1,May 21 2007,2 - 3 m,Deciduous,1
TAPR161,1,May 22 2010,0 - 1 m,Deciduous,1
TAPR161,1,May 22 2010,0 - 1 m,Herbaceous,3
TAPR161,1,May 22 2010,4 - 5 m,Deciduous,1
TAPR161,1,May 22 2010,5 - 6 m,Deciduous,1
TAPR161,1,May 24 2001,0 - 1 m,Deciduous,1
TAPR161,1,May 24 2001,0 - 1 m,Herbaceous,2
TAPR161,1,May 24 2001,3 - 4 m,Deciduous,1
TAPR161,1,May 25 2004,0 - 1 m,Herbaceous,2
TAPR161,1,May 25 2004,2 - 3 m,Deciduous,1
TAPR161,1,May 25 2004,3 - 4 m,Deciduous,1
TAPR161,1,May 25 2004,4 - 5 m,Deciduous,1
TAPR161,1,May 25 2004,5 - 6 m,Deciduous,2
TAPR161,1,May 25 2018,0 - 1 m,Deciduous,1
TAPR161,1,May 25 2018,0 - 1 m,Herbaceous,3
TAPR161,1,May 29 2002,0 - 1 m,Herbaceous,2
TAPR161,1,May 29 2002,2 - 3 m,Deciduous,1
TAPR161,2,May 19 2005,0 - 1 m,Herbaceous,4
TAPR161,2,May 20 2006,0 - 1 m,Herbaceous,4
TAPR161,2,May 24 2001,0 - 1 m,Herbaceous,4
TAPR161,2,May 25 2004,0 - 1 m,Herbaceous,4
TAPR161,2,May 29 2002,0 - 1 m,Herbaceous,4
TAPR161,3,May 19 2005,0 - 1 m,Herbaceous,4
TAPR161,3,May 20 2006,0 - 1 m,Deciduous,2
TAPR161,3,May 20 2006,0 - 1 m,Herbaceous,4
TAPR161,3,May 24 2001,0 - 1 m,Herbaceous,4
TAPR161,3,May 25 2004,0 - 1 m,Herbaceous,4
TAPR161,3,May 29 2002,0 - 1 m,Herbaceous,4
TAPR161,4,May 19 2005,0 - 1 m,Herbaceous,1
TAPR161,4,May 19 2005,1 - 2 m,Deciduous,1
TAPR161,4,May 19 2005,5 - 6 m,Deciduous,1
TAPR161,4,May 20 2006,0 - 1 m,Deciduous,2
TAPR161,4,May 20 2006,0 - 1 m,Herbaceous,2
TAPR161,4,May 24 2001,0 - 1 m,Herbaceous,1
TAPR161,4,May 24 2001,2 - 3 m,Deciduous,2
TAPR161,4,May 24 2001,3 - 4 m,Deciduous,1
TAPR161,4,May 24 2001,4 - 5 m,Deciduous,1
TAPR161,4,May 24 2001,5 - 6 m,Deciduous,1
TAPR161,4,May 25 2004,0 - 1 m,Herbaceous,4
TAPR161,4,May 25 2004,1 - 2 m,Deciduous,1
TAPR161,4,May 25 2004,2 - 3 m,Deciduous,1
TAPR161,4,May 25 2004,3 - 4 m,Deciduous,1
TAPR161,4,May 25 2004,4 - 5 m,Deciduous,1
TAPR161,4,May 25 2004,5 - 6 m,Deciduous,1
TAPR161,4,May 29 2002,0 - 1 m,Herbaceous,2
TAPR161,4,May 29 2002,1 - 2 m,Deciduous,1
TAPR162,1,Jun  4 2008,0 - 1 m,Deciduous,2
TAPR162,1,Jun  4 2008,0 - 1 m,Herbaceous,4
TAPR162,1,Jun  4 2008,3 - 4 m,Deciduous,1
TAPR162,1,Jun  4 2008,5 - 6 m,Deciduous,1
TAPR162,1,Jun  4 2008,6 - 7 m,Deciduous,2
TAPR162,1,May 19 2005,0 - 1 m,Herbaceous,4
TAPR162,1,May 19 2005,3 - 4 m,Deciduous,1
TAPR162,1,May 19 2005,5 - 6 m,Deciduous,2
TAPR162,1,May 20 2014,0 - 1 m,Herbaceous,4
TAPR162,1,May 20 2014,2 - 3 m,Deciduous,1
TAPR162,1,May 20 2014,3 - 4 m,Deciduous,2
TAPR162,1,May 20 2014,4 - 5 m,Deciduous,1
TAPR162,1,May 20 2014,6 - 7 m,Deciduous,2
TAPR162,1,May 20 2014,7 - 7.5 m,Deciduous,1
TAPR162,1,May 21 2007,0 - 1 m,Deciduous,2
TAPR162,1,May 21 2007,0 - 1 m,Herbaceous,4
TAPR162,1,May 21 2007,1 - 2 m,Deciduous,1
TAPR162,1,May 21 2007,4 - 5 m,Deciduous,2
TAPR162,1,May 21 2007,5 - 6 m,Deciduous,1
TAPR162,1,May 21 2007,6 - 7 m,Deciduous,2
TAPR162,1,May 22 2006,0 - 1 m,Herbaceous,3
TAPR162,1,May 22 2006,4 - 5 m,Deciduous,2
TAPR162,1,May 22 2006,5 - 6 m,Deciduous,2
TAPR162,1,May 22 2006,6 - 7 m,Deciduous,1
TAPR162,1,May 22 2006,7 - 7.5 m,Deciduous,1
TAPR162,1,May 22 2010,0 - 1 m,Deciduous,2
TAPR162,1,May 22 2010,0 - 1 m,Herbaceous,4
TAPR162,1,May 22 2010,3 - 4 m,Deciduous,1
TAPR162,1,May 22 2010,4 - 5 m,Deciduous,1
TAPR162,1,May 22 2010,5 - 6 m,Deciduous,2
TAPR162,1,May 22 2010,6 - 7 m,Deciduous,1
TAPR162,1,May 24 2001,0 - 1 m,Deciduous,1
TAPR162,1,May 24 2001,0 - 1 m,Herbaceous,3
TAPR162,1,May 24 2001,1 - 2 m,Deciduous,1
TAPR162,1,May 24 2001,2 - 3 m,Deciduous,1
TAPR162,1,May 24 2001,3 - 4 m,Deciduous,1
TAPR162,1,May 24 2001,7 - 7.5 m,Deciduous,1
TAPR162,1,May 25 2004,0 - 1 m,Deciduous,4
TAPR162,1,May 25 2004,0 - 1 m,Herbaceous,4
TAPR162,1,May 25 2004,6 - 7 m,Deciduous,1
TAPR162,1,May 25 2018,0 - 1 m,Deciduous,2
TAPR162,1,May 25 2018,0 - 1 m,Herbaceous,3
TAPR162,1,May 25 2018,1 - 2 m,Deciduous,1
TAPR162,1,May 25 2018,2 - 3 m,Deciduous,1
TAPR162,1,May 25 2018,3 - 4 m,Deciduous,1
TAPR162,1,May 25 2018,4 - 5 m,Deciduous,1
TAPR162,1,May 25 2018,6 - 7 m,Deciduous,1
TAPR162,1,May 25 2018,7 - 7.5 m,Deciduous,1
TAPR162,1,May 30 2002,0 - 1 m,Deciduous,2
TAPR162,1,May 30 2002,0 - 1 m,Herbaceous,3
TAPR162,1,May 30 2002,5 - 6 m,Deciduous,1
TAPR162,1,May 30 2002,7 - 7.5 m,Deciduous,1
TAPR162,2,May 19 2005,0 - 1 m,Herbaceous,3
TAPR162,2,May 22 2006,0 - 1 m,Herbaceous,3
TAPR162,2,May 24 2001,0 - 1 m,Herbaceous,2
TAPR162,2,May 24 2001,1 - 2 m,Deciduous,1
TAPR162,2,May 24 2001,2 - 3 m,Deciduous,1
TAPR162,2,May 24 2001,3 - 4 m,Deciduous,1
TAPR162,2,May 24 2001,4 - 5 m,Deciduous,1
TAPR162,2,May 25 2004,0 - 1 m,Herbaceous,3
TAPR162,2,May 30 2002,0 - 1 m,Deciduous,1
TAPR162,2,May 30 2002,3 - 4 m,Deciduous,1
TAPR162,2,May 30 2002,6 - 7 m,Deciduous,1
TAPR162,3,May 19 2005,0 - 1 m,Deciduous,1
TAPR162,3,May 19 2005,0 - 1 m,Herbaceous,3
TAPR162,3,May 19 2005,2 - 3 m,Deciduous,1
TAPR162,3,May 22 2006,0 - 1 m,Herbaceous,4
TAPR162,3,May 22 2006,2 - 3 m,Deciduous,1
TAPR162,3,May 22 2006,3 - 4 m,Deciduous,1
TAPR162,3,May 22 2006,6 - 7 m,Deciduous,1
TAPR162,3,May 22 2006,7 - 7.5 m,Deciduous,1
TAPR162,3,May 24 2001,0 - 1 m,Herbaceous,4
TAPR162,3,May 25 2004,0 - 1 m,Deciduous,1
TAPR162,3,May 25 2004,0 - 1 m,Herbaceous,4
TAPR162,3,May 25 2004,1 - 2 m,Conifer,1
TAPR162,3,May 25 2004,2 - 3 m,Conifer,1
TAPR162,3,May 25 2004,4 - 5 m,Deciduous,1
TAPR162,3,May 25 2004,5 - 6 m,Deciduous,1
TAPR162,3,May 30 2002,0 - 1 m,Herbaceous,4
TAPR162,4,May 19 2005,0 - 1 m,Herbaceous,2
TAPR162,4,May 19 2005,5 - 6 m,Deciduous,1
TAPR162,4,May 19 2005,6 - 7 m,Deciduous,1
TAPR162,4,May 22 2006,0 - 1 m,Deciduous,2
TAPR162,4,May 22 2006,0 - 1 m,Herbaceous,2
TAPR162,4,May 22 2006,3 - 4 m,Deciduous,1
TAPR162,4,May 22 2006,4 - 5 m,Deciduous,2
TAPR162,4,May 22 2006,5 - 6 m,Deciduous,1
TAPR162,4,May 22 2006,6 - 7 m,Deciduous,1
TAPR162,4,May 24 2001,0 - 1 m,Deciduous,1
TAPR162,4,May 24 2001,0 - 1 m,Herbaceous,2
TAPR162,4,May 24 2001,1 - 2 m,Deciduous,1
TAPR162,4,May 24 2001,2 - 3 m,Deciduous,1
TAPR162,4,May 24 2001,3 - 4 m,Deciduous,2
TAPR162,4,May 24 2001,6 - 7 m,Deciduous,1
TAPR162,4,May 24 2001,7 - 7.5 m,Deciduous,1
TAPR162,4,May 25 2004,0 - 1 m,Deciduous,1
TAPR162,4,May 25 2004,0 - 1 m,Herbaceous,2
TAPR162,4,May 25 2004,4 - 5 m,Deciduous,2
TAPR162,4,May 25 2004,5 - 6 m,Deciduous,1
TAPR162,4,May 25 2004,6 - 7 m,Deciduous,1
TAPR162,4,May 30 2002,0 - 1 m,Herbaceous,2
TAPR162,4,May 30 2002,3 - 4 m,Deciduous,1
TAPR162,4,May 30 2002,4 - 5 m,Deciduous,1
TAPR162,4,May 30 2002,6 - 7 m,Deciduous,1
TAPR163,1,Jun  3 2002,0 - 1 m,Deciduous,3
TAPR163,1,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR163,1,Jun  3 2002,5 - 6 m,Deciduous,1
TAPR163,1,Jun  3 2002,7 - 7.5 m,Deciduous,1
TAPR163,1,Jun  4 2008,0 - 1 m,Deciduous,2
TAPR163,1,Jun  4 2008,0 - 1 m,Herbaceous,4
TAPR163,1,Jun  4 2008,5 - 6 m,Deciduous,1
TAPR163,1,Jun  4 2008,7 - 7.5 m,Deciduous,1
TAPR163,1,May 19 2005,0 - 1 m,Deciduous,1
TAPR163,1,May 19 2005,0 - 1 m,Herbaceous,3
TAPR163,1,May 19 2005,5 - 6 m,Deciduous,1
TAPR163,1,May 20 2014,0 - 1 m,Deciduous,3
TAPR163,1,May 20 2014,0 - 1 m,Herbaceous,4
TAPR163,1,May 20 2014,3 - 4 m,Deciduous,2
TAPR163,1,May 20 2014,4 - 5 m,Deciduous,1
TAPR163,1,May 20 2014,7 - 7.5 m,Deciduous,1
TAPR163,1,May 21 2007,0 - 1 m,Deciduous,2
TAPR163,1,May 21 2007,0 - 1 m,Herbaceous,4
TAPR163,1,May 21 2007,6 - 7 m,Deciduous,1
TAPR163,1,May 21 2007,7 - 7.5 m,Deciduous,1
TAPR163,1,May 22 2006,0 - 1 m,Deciduous,2
TAPR163,1,May 22 2006,0 - 1 m,Herbaceous,4
TAPR163,1,May 22 2006,6 - 7 m,Deciduous,1
TAPR163,1,May 22 2006,7 - 7.5 m,Deciduous,2
TAPR163,1,May 22 2010,0 - 1 m,Deciduous,4
TAPR163,1,May 22 2010,0 - 1 m,Herbaceous,4
TAPR163,1,May 22 2010,5 - 6 m,Deciduous,1
TAPR163,1,May 22 2010,7 - 7.5 m,Deciduous,1
TAPR163,1,May 24 2001,0 - 1 m,Deciduous,2
TAPR163,1,May 24 2001,0 - 1 m,Herbaceous,4
TAPR163,1,May 24 2001,4 - 5 m,Deciduous,1
TAPR163,1,May 24 2001,6 - 7 m,Deciduous,1
TAPR163,1,May 24 2001,7 - 7.5 m,Deciduous,1
TAPR163,1,May 25 2004,0 - 1 m,Deciduous,2
TAPR163,1,May 25 2004,0 - 1 m,Herbaceous,4
TAPR163,1,May 25 2004,2 - 3 m,Deciduous,1
TAPR163,1,May 25 2004,3 - 4 m,Deciduous,1
TAPR163,1,May 25 2004,4 - 5 m,Deciduous,1
TAPR163,1,May 25 2004,5 - 6 m,Deciduous,1
TAPR163,1,May 25 2004,6 - 7 m,Deciduous,1
TAPR163,1,May 25 2004,7 - 7.5 m,Deciduous,1
TAPR163,1,May 25 2018,0 - 1 m,Deciduous,2
TAPR163,1,May 25 2018,0 - 1 m,Herbaceous,4
TAPR163,1,May 25 2018,3 - 4 m,Deciduous,1
TAPR163,1,May 25 2018,4 - 5 m,Deciduous,1
TAPR163,1,May 25 2018,6 - 7 m,Deciduous,2
TAPR163,2,Jun  3 2002,0 - 1 m,Deciduous,2
TAPR163,2,Jun  3 2002,0 - 1 m,Herbaceous,3
TAPR163,2,Jun  3 2002,4 - 5 m,Deciduous,1
TAPR163,2,Jun  3 2002,6 - 7 m,Deciduous,1
TAPR163,2,Jun  3 2002,7 - 7.5 m,Deciduous,2
TAPR163,2,May 19 2005,0 - 1 m,Herbaceous,4
TAPR163,2,May 19 2005,3 - 4 m,Deciduous,1
TAPR163,2,May 19 2005,4 - 5 m,Deciduous,1
TAPR163,2,May 19 2005,6 - 7 m,Deciduous,1
TAPR163,2,May 22 2006,0 - 1 m,Herbaceous,4
TAPR163,2,May 22 2006,2 - 3 m,Deciduous,1
TAPR163,2,May 22 2006,4 - 5 m,Deciduous,1
TAPR163,2,May 22 2006,6 - 7 m,Deciduous,2
TAPR163,2,May 22 2006,7 - 7.5 m,Deciduous,1
TAPR163,2,May 24 2001,0 - 1 m,Herbaceous,4
TAPR163,2,May 24 2001,1 - 2 m,Deciduous,1
TAPR163,2,May 24 2001,3 - 4 m,Deciduous,1
TAPR163,2,May 24 2001,4 - 5 m,Deciduous,2
TAPR163,2,May 24 2001,5 - 6 m,Deciduous,3
TAPR163,2,May 24 2001,6 - 7 m,Deciduous,2
TAPR163,2,May 24 2001,7 - 7.5 m,Deciduous,1
TAPR163,2,May 25 2004,0 - 1 m,Deciduous,3
TAPR163,2,May 25 2004,0 - 1 m,Herbaceous,4
TAPR163,2,May 25 2004,3 - 4 m,Deciduous,1
TAPR163,2,May 25 2004,4 - 5 m,Deciduous,2
TAPR163,2,May 25 2004,5 - 6 m,Deciduous,3
TAPR163,2,May 25 2004,6 - 7 m,Deciduous,4
TAPR163,2,May 25 2004,7 - 7.5 m,Deciduous,1
TAPR163,3,Jun  3 2002,0 - 1 m,Deciduous,2
TAPR163,3,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR163,3,May 19 2005,0 - 1 m,Herbaceous,4
TAPR163,3,May 22 2006,0 - 1 m,Deciduous,1
TAPR163,3,May 22 2006,0 - 1 m,Herbaceous,4
TAPR163,3,May 22 2006,1 - 2 m,Deciduous,1
TAPR163,3,May 24 2001,0 - 1 m,Deciduous,2
TAPR163,3,May 24 2001,0 - 1 m,Herbaceous,3
TAPR163,3,May 25 2004,0 - 1 m,Deciduous,1
TAPR163,3,May 25 2004,0 - 1 m,Herbaceous,4
TAPR163,4,Jun  3 2002,0 - 1 m,Herbaceous,2
TAPR163,4,Jun  3 2002,2 - 3 m,Deciduous,2
TAPR163,4,Jun  3 2002,4 - 5 m,Deciduous,1
TAPR163,4,Jun  3 2002,5 - 6 m,Deciduous,2
TAPR163,4,Jun  3 2002,6 - 7 m,Deciduous,1
TAPR163,4,May 19 2005,0 - 1 m,Herbaceous,3
TAPR163,4,May 19 2005,5 - 6 m,Deciduous,1
TAPR163,4,May 22 2006,0 - 1 m,Deciduous,1
TAPR163,4,May 22 2006,0 - 1 m,Herbaceous,3
TAPR163,4,May 22 2006,2 - 3 m,Deciduous,1
TAPR163,4,May 22 2006,4 - 5 m,Deciduous,3
TAPR163,4,May 22 2006,5 - 6 m,Deciduous,1
TAPR163,4,May 22 2006,6 - 7 m,Deciduous,2
TAPR163,4,May 24 2001,0 - 1 m,Herbaceous,4
TAPR163,4,May 24 2001,2 - 3 m,Deciduous,1
TAPR163,4,May 24 2001,3 - 4 m,Deciduous,1
TAPR163,4,May 24 2001,4 - 5 m,Deciduous,2
TAPR163,4,May 24 2001,5 - 6 m,Deciduous,1
TAPR163,4,May 24 2001,7 - 7.5 m,Deciduous,1
TAPR163,4,May 25 2004,0 - 1 m,Herbaceous,4
TAPR163,4,May 25 2004,3 - 4 m,Deciduous,1
TAPR163,4,May 25 2004,4 - 5 m,Deciduous,1
TAPR164,1,Jun  1 2002,0 - 1 m,Herbaceous,4
TAPR164,1,Jun  1 2002,3 - 4 m,Deciduous,2
TAPR164,1,Jun  1 2002,5 - 6 m,Deciduous,2
TAPR164,1,Jun  1 2002,6 - 7 m,Deciduous,1
TAPR164,1,Jun  1 2002,7 - 7.5 m,Deciduous,1
TAPR164,1,Jun  5 2008,0 - 1 m,Deciduous,1
TAPR164,1,Jun  5 2008,0 - 1 m,Herbaceous,2
TAPR164,1,Jun  5 2008,1 - 2 m,Deciduous,1
TAPR164,1,Jun  5 2008,5 - 6 m,Deciduous,1
TAPR164,1,Jun  5 2008,6 - 7 m,Deciduous,2
TAPR164,1,Jun  7 2001,0 - 1 m,Deciduous,1
TAPR164,1,Jun  7 2001,0 - 1 m,Herbaceous,3
TAPR164,1,Jun  7 2001,1 - 2 m,Deciduous,1
